id,text,labels,group,split,genre_top,subset
113203,"Track: Miss Roth, This Is Your 5 Minute Call. Artist: Dead Peoples Records. Album: Miss Roth - This Is Your 5 Minute Call. Tags: dead peoples records.",Noise|Experimental,Dead Peoples Records,train,Experimental,small
113259,Track: Povo Que Caís Descalço. Artist: Dead Combo. Album: CC Affiliates Mixtape #1. Tags: dead combo.,International,Dead Combo,train,International,small
113260,Track: Verde Sonambulo. Artist: Triolocria. Album: CC Affiliates Mixtape #1. Tags: triolocria.,International,Triolocria,train,International,small
113261,Track: Enxugando o Gelo. Artist: BNegão and Seletores de Freqüência. Album: CC Affiliates Mixtape #1. Tags: bnego and seletores de freqncia.,International,BNegão and Seletores de Freqüência,train,International,small
113262,Track: Volcán. Artist: Cartas a Felice. Album: CC Affiliates Mixtape #1. Tags: cartas a felice.,International,Cartas a Felice,test,International,small
113263,Track: Pasadinha. Artist: Mendes Brothers. Album: CC Affiliates Mixtape #1. Tags: mendes brothers.,International,Mendes Brothers,train,International,small
113264,Track: Sweet Mother. Artist: Sly COLLINS. Album: CC Affiliates Mixtape #1. Tags: sly collins.,International,Sly COLLINS,val,International,small
113265,Track: Why. Artist: Mc Norman. Album: CC Affiliates Mixtape #1. Tags: mc norman.,International,Mc Norman,train,International,small
113266,Track: YEIZON. Artist: YEIZON. Album: CC Affiliates Mixtape #1. Tags: yeizon.,International,YEIZON,train,International,small
113267,Track: 1 A. I (with Danish National Symphony Orchestra). Artist: Periskop. Album: CC Affiliates Mixtape #1. Tags: periskop.,International,Periskop,val,International,small
113268,Track: Saviour. Artist: NERO ONE. Album: CC Affiliates Mixtape #1. Tags: nero one.,International,NERO ONE,train,International,small
113269,Track: Demons. Artist: Qina. Album: CC Affiliates Mixtape #1. Tags: qina.,International,Qina,train,International,small
113270,Track: Kofein i CO2. Artist: inje. Album: CC Affiliates Mixtape #1. Tags: inje.,International,inje,train,International,small
113271,Track: Takeru Ishikawa & Anji Bee - Favor Tweet. Artist: CC Asia Band. Album: CC Affiliates Mixtape #1. Tags: cc asia band.,International,CC Asia Band,train,International,small
113272,Track: Planet Shakers (The Paragraph Remix). Artist: MONK. Album: CC Affiliates Mixtape #1. Tags: monk.,International,MONK,train,International,small
113273,Track: Ubogi Poeta. Artist: Ortalio. Album: CC Affiliates Mixtape #1. Tags: ortalio.,International,Ortalio,test,International,small
113274,Track: Dados con el Diablo. Artist: Rey Nocivo.. Album: CC Affiliates Mixtape #1. Tags: rey nocivo.,International,Rey Nocivo.,test,International,small
113275,"Track: Find, Fix & Save. Artist: iNCH.. Album: CC Affiliates Mixtape #1. Tags: inch.",International,iNCH.,test,International,small
113276,Track: Sweet. Artist: Tamara Laurel. Album: CC Affiliates Mixtape #1. Tags: tamara laurel.,International,Tamara Laurel,train,International,small
113277,Track: Flowers Tell. Artist: One In A Googolplex. Album: CC Affiliates Mixtape #1. Tags: one in a googolplex.,International,One In A Googolplex,train,International,small
113278,Track: Choice. Artist: N.I.M.. Album: CC Affiliates Mixtape #1. Tags: nim.,International,N.I.M.,val,International,small
113279,Track: Hope for Rebirth. Artist: Celestial Aeon Project. Album: CC Affiliates Mixtape #1. Tags: celestial aeon project.,International,Celestial Aeon Project,test,International,small
113280,Track: You Are My Mansion. Artist: Athuzela Brown. Album: CC Affiliates Mixtape #1. Tags: athuzela brown.,International,Athuzela Brown,train,International,small
113281,Track: Άλλες Ζωές. Artist: Dimitris Bakoulis. Album: CC Affiliates Mixtape #1. Tags: dimitris bakoulis.,International,Dimitris Bakoulis,train,International,small
113282,Track: Žiletky. Artist: Tvrdý / Havelka. Album: CC Affiliates Mixtape #1. Tags: tvrd havelka.,International,Tvrdý / Havelka,train,International,small
113284,Track: Not Enough. Artist: TaaPet. Album: CC Affiliates Mixtape #1. Tags: taapet.,International,TaaPet,val,International,small
113294,"Track: Super Bestias. Artist: Los Margaritos. Album: Rockanrolandia. From Monterrey, Mexico. Tags: los margaritos.",Punk|Rock|Hardcore,Los Margaritos,train,Rock,small
113303,"Track: Disparales!!! (Post apocalipsis). Artist: Los Margaritos. Album: Canibalismo en África. From Monterrey, Mexico. Tags: los margaritos.",Punk|Rock|Hardcore,Los Margaritos,train,Rock,small
113304,"Track: Dios anda pedo. Artist: Los Margaritos. Album: Canibalismo en África. From Monterrey, Mexico. Tags: los margaritos.",Punk|Rock|Hardcore,Los Margaritos,train,Rock,small
113305,"Track: Dios anda pedo (DJ Edwin Remix). Artist: Los Margaritos. Album: Canibalismo en África. From Monterrey, Mexico. Tags: los margaritos.",Punk|Rock|Hardcore,Los Margaritos,train,Rock,small
113311,"Track: Tarta pop. Artist: Mamá Burger. Album: Pastillitas y licor. From Monterrey, Mexico. Tags: mam burger.",Rock|Garage,Mamá Burger,train,Rock,small
113334,Track: Tick Blood. Artist: Chtin Mara. Album: Animus Animal Anima. From Lithuania. Tags: chtin mara.,Dubstep|Trip-Hop|Electronic,Chtin Mara,train,Electronic,small
113335,Track: Like a Fish. Artist: Chtin Mara. Album: Animus Animal Anima. From Lithuania. Tags: chtin mara.,Dubstep|Trip-Hop|Electronic,Chtin Mara,train,Electronic,small
113336,Track: Sloth Step. Artist: Chtin Mara. Album: Animus Animal Anima. From Lithuania. Tags: chtin mara.,Dubstep|Trip-Hop|Electronic,Chtin Mara,train,Electronic,small
113342,"Track: Paraty. Artist: Mia Doi Todd. Album: Live on WFMU's This Is The Modern World with Trouble: Oct 28, 2014. From Los Angeles, California.. Tags: mia doi todd.",Folk|Singer-Songwriter,Mia Doi Todd,train,Folk,small
113343,"Track: The RisingTide. Artist: Mia Doi Todd. Album: Live on WFMU's This Is The Modern World with Trouble: Oct 28, 2014. From Los Angeles, California.. Tags: mia doi todd.",Folk|Singer-Songwriter,Mia Doi Todd,train,Folk,small
113344,"Track: Wainiha Valley. Artist: Mia Doi Todd. Album: Live on WFMU's This Is The Modern World with Trouble: Oct 28, 2014. From Los Angeles, California.. Tags: mia doi todd.",Folk|Singer-Songwriter,Mia Doi Todd,train,Folk,small
113357,"Track: Hurt. Artist: Samuel Vas Y. Album: Live on WFMU with Irene Trudel: Jan 13, 2015. Tags: samuel vas y.",Folk|Singer-Songwriter,Samuel Vas Y,train,Folk,small
113359,"Track: Coucou. Artist: Samuel Vas Y. Album: Live on WFMU with Irene Trudel: Jan 13, 2015. Tags: samuel vas y.",Folk|Singer-Songwriter,Samuel Vas Y,train,Folk,small
113360,"Track: My Head Of Curls. Artist: Samuel Vas Y. Album: Live on WFMU with Irene Trudel: Jan 13, 2015. Tags: samuel vas y.",Folk|Singer-Songwriter,Samuel Vas Y,train,Folk,small
113453,"Track: Lucky Dip. Artist: Mr Frisby's Beat Pocket. Album: Lucky Dip E.P.. From Bristol, UK. Tags: mr frisbys beat pocket.",Dance|Electronic,Mr Frisby's Beat Pocket,val,Electronic,small
113511,"Track: Dark Spots. Artist: A Crooked Pulse. Album: A Crooked Pulse. From MA, USA. Tags: a crooked pulse, lofi, dark, rock, shoegaze, garage.",Rock|Garage,A Crooked Pulse,train,Rock,small
113512,"Track: Once the Sky. Artist: A Crooked Pulse. Album: A Crooked Pulse. From MA, USA. Tags: a crooked pulse, lofi, dark, rock, shoegaze, garage.",Rock|Garage,A Crooked Pulse,train,Rock,small
113513,"Track: Distorted Course. Artist: A Crooked Pulse. Album: A Crooked Pulse. From MA, USA. Tags: a crooked pulse, lofi, dark, rock, shoegaze, garage.",Rock|Garage,A Crooked Pulse,train,Rock,small
113530,"Track: Apparitions Under Glass (Alternate Version). Artist: Sarin. Album: Burial dream. From Brampton, Ontario. Tags: sarin.",Post-Rock|Rock|Metal,Sarin,train,Rock,small
113558,Track: La voie lactée. Artist: Hazy Montagne Mystique. Album: Bleu quand je fermes les yeux - Live on CKUT. From Montréal. Tags: hazy montagne mystique.,Experimental,Hazy Montagne Mystique,train,Experimental,small
113564,"Track: Danzad, Danzad, Malditos. Artist: Bit Laden. Album: ININTELIGIBLE (EP1). Tags: bit laden.",Electroacoustic|Experimental,Bit Laden,train,Experimental,small
113574,"Track: I Never Wanted To Say. Artist: Lorenzo's Music. Album: I Never Wanted to Say (Single). From Wisconsin, USA. Tags: lorenzos music, cabaret, indie, art rock.",Indie-Rock|Rock,Lorenzo's Music,train,Rock,small
113696,Track: Immigrantes #1. Artist: La Tabù. Album: Live. From Holland. Tags: la tab.,International|Latin America,La Tabù,train,International,small
113697,Track: Fuego Fatal #1. Artist: La Tabù. Album: Live. From Holland. Tags: la tab.,International|Latin America,La Tabù,train,International,small
113698,Track: Nada #1. Artist: La Tabù. Album: Live. From Holland. Tags: la tab.,International|Latin America,La Tabù,train,International,small
113699,Track: ¿Que? #1. Artist: La Tabù. Album: Live. From Holland. Tags: la tab.,International|Latin America,La Tabù,train,International,small
113700,Track: Horas Habiles #1. Artist: La Tabù. Album: Live. From Holland. Tags: la tab.,International|Latin America,La Tabù,train,International,small
113701,Track: Ocho Octubre #1. Artist: La Tabù. Album: Live. From Holland. Tags: la tab.,International|Latin America,La Tabù,train,International,small
113702,"Track: Why Just A Bunch Of Noise?. Artist: Hermit. Album: Noise Festival 2001. Tags: hermit, eric boros.",Noise|Experimental,Hermit,train,Experimental,small
113787,Track: Kraken in the harbor of Primston. Artist: Phlox.s. Album: Kraken in the Harbour of Primston. Tags: phloxs.,Ambient|Instrumental,Phlox.s,train,Instrumental,small
113788,Track: Deeper. Artist: Phlox.s. Album: Kraken in the Harbour of Primston. Tags: phloxs.,Ambient|Instrumental,Phlox.s,train,Instrumental,small
113789,Track: Krakens eye. Artist: Phlox.s. Album: Kraken in the Harbour of Primston. Tags: phloxs.,Ambient|Instrumental,Phlox.s,train,Instrumental,small
113790,Track: Obey the Sun. Artist: Phlox.s. Album: Kraken in the Harbour of Primston. Tags: phloxs.,Ambient|Instrumental,Phlox.s,train,Instrumental,small
113808,Track: Next Life. Artist: The Copycuts. Album: Sketches. From Australia. Tags: the copycuts.,Pop,The Copycuts,train,Pop,small
113809,Track: Lovers Like Neon. Artist: The Copycuts. Album: Sketches. From Australia. Tags: the copycuts.,Pop,The Copycuts,train,Pop,small
113810,Track: Soul Rising. Artist: The Copycuts. Album: Sketches. From Australia. Tags: the copycuts.,Pop,The Copycuts,train,Pop,small
113822,"Track: Local News. Artist: Fixtures. Album: Live on WFMU's Knuckle Sandwich with Dave Bombay: Jan 23, 2015. From Brooklyn, NY. Tags: fixtures.",Indie-Rock|Rock,Fixtures,train,Rock,small
113932,Track: Unsunny Sundays. Artist: Chris Herb. Album: Death to False Techno. Tags: chris herb.,Pop,Chris Herb,train,Pop,small
113933,Track: The Self-Induced Lap Dance. Artist: Chris Herb. Album: Death to False Techno. Tags: chris herb.,Pop,Chris Herb,train,Pop,small
113934,Track: Skyvory. Artist: Chris Herb. Album: Death to False Techno. Tags: chris herb.,Pop,Chris Herb,train,Pop,small
113935,Track: Kindsein (Reprise). Artist: Chris Herb. Album: Death to False Techno. Tags: chris herb.,Pop,Chris Herb,train,Pop,small
113946,"Track: From The Living Room. Artist: Brett Saxon. Album: Live on WFMU's Knuckle Sandwich with Dave Bombay: Jan 23, 2015. From Brooklyn, NY. Tags: brett saxon.",Folk|Singer-Songwriter,Brett Saxon,train,Folk,small
113949,"Track: One Thing. Artist: Brett Saxon. Album: Live on WFMU's Knuckle Sandwich with Dave Bombay: Jan 23, 2015. From Brooklyn, NY. Tags: brett saxon.",Folk|Singer-Songwriter,Brett Saxon,train,Folk,small
113950,"Track: Atavistic. Artist: Brett Saxon. Album: Live on WFMU's Knuckle Sandwich with Dave Bombay: Jan 23, 2015. From Brooklyn, NY. Tags: brett saxon.",Folk|Singer-Songwriter,Brett Saxon,train,Folk,small
113969,"Track: An Unearthly Child. Artist: Fearless Super Pictures. Album: An Unearthly Child. From Beacon, NY. Tags: experimental, beacon, improv, soundscapes, cinematic, noise, fearless super pictures, soundscape, cinematic, instrumental, noise, experimemtal.",Soundtrack|Instrumental,Fearless Super Pictures,train,Instrumental,small
113970,"Track: Clover. Artist: Little Glass Men. Album: Spontaneous Album Sampler. From San Francisco, CA 94116. Tags: tracks to sync, film music, beats, little glass men, tracks to sync, cinematic.",Electronic,Little Glass Men,train,Electronic,small
113971,"Track: Dream Blaze. Artist: Little Glass Men. Album: Spontaneous Album Sampler. From San Francisco, CA 94116. Tags: tracks to sync, film music, beats, little glass men, tracks to sync, cinematic.",Electronic,Little Glass Men,train,Electronic,small
113972,"Track: Your Pulse. Artist: Little Glass Men. Album: Spontaneous Album Sampler. From San Francisco, CA 94116. Tags: tracks to sync, film music, beats, little glass men, tracks to sync, cinematic.",Electronic,Little Glass Men,train,Electronic,small
113973,"Track: Spontaneous Existence. Artist: Little Glass Men. Album: Spontaneous Album Sampler. From San Francisco, CA 94116. Tags: tracks to sync, film music, beats, little glass men, tracks to sync, cinematic.",Electronic,Little Glass Men,train,Electronic,small
114006,"Track: Halo Hand. Artist: LAZY SALON. Album: LZY_SLN-002. From NJ. Tags: lazy salon, dream, psych, mazarin, folk, instrumental, the twin atlas, pop, lenola.",Instrumental,LAZY SALON,val,Instrumental,small
114007,"Track: DAM. Artist: LAZY SALON. Album: LZY_SLN-002. From NJ. Tags: lazy salon, dream, psych, mazarin, folk, instrumental, the twin atlas, pop, lenola.",Instrumental,LAZY SALON,val,Instrumental,small
114036,Track: Beets. Artist: Aviscerall. Album: Nostalgia Infinite. Tags: aviscerall.,Hip-Hop,Aviscerall,train,Hip-Hop,small
114037,Track: Late Nights. Artist: Aviscerall. Album: Nostalgia Infinite. Tags: aviscerall.,Hip-Hop,Aviscerall,train,Hip-Hop,small
114040,Track: Whatever You Want (Feat. Crystal Tokyo). Artist: Aviscerall. Album: Nostalgia Infinite. Tags: aviscerall.,Hip-Hop,Aviscerall,train,Hip-Hop,small
114041,Track: Mountains (Feat. T). Artist: Aviscerall. Album: Nostalgia Infinite. Tags: aviscerall.,Hip-Hop,Aviscerall,train,Hip-Hop,small
114042,Track: The Darkest Hour. Artist: Aviscerall. Album: Nostalgia Infinite. Tags: aviscerall.,Hip-Hop,Aviscerall,train,Hip-Hop,small
114044,Track: Stuck In Dreamland. Artist: Aviscerall. Album: Nostalgia Infinite. Tags: aviscerall.,Hip-Hop,Aviscerall,train,Hip-Hop,small
114045,Track: Gotta Believe. Artist: Aviscerall. Album: Nostalgia Infinite. Tags: aviscerall.,Hip-Hop,Aviscerall,train,Hip-Hop,small
114047,Track: Keeping It Real. Artist: Aviscerall. Album: Nostalgia Infinite. Tags: aviscerall.,Hip-Hop,Aviscerall,train,Hip-Hop,small
114048,Track: Us. Artist: Aviscerall. Album: Nostalgia Infinite. Tags: aviscerall.,Hip-Hop,Aviscerall,train,Hip-Hop,small
114049,Track: Zaduu (Feat. Crystal Tokyo). Artist: Aviscerall. Album: Nostalgia Infinite. Tags: aviscerall.,Hip-Hop,Aviscerall,train,Hip-Hop,small
114050,Track: Stay Positive Babe. Artist: Aviscerall. Album: Nostalgia Infinite. Tags: aviscerall.,Hip-Hop,Aviscerall,train,Hip-Hop,small
114051,Track: The End Of The Show. Artist: Aviscerall. Album: Nostalgia Infinite. Tags: aviscerall.,Hip-Hop,Aviscerall,train,Hip-Hop,small
114061,"Track: New Horizons (Raw Mix). Artist: Decktonic. Album: Classics. From USA. Tags: decktonic, edm, electro, dubstep, dance, techno, chip music, synth, house.",Chip Music|Dubstep|House|Electronic,Decktonic,train,Electronic,small
114062,"Track: Union Square (Anthony Seeha Remix). Artist: Decktonic. Album: Classics. From USA. Tags: decktonic, edm, electro, dubstep, dance, techno, chip music, synth, house.",Chip Music|Dubstep|House|Electronic,Decktonic,train,Electronic,small
114063,Track: Transcendence (Decktonic Remix). Artist: Anthony Seeha. Album: Classics. Tags: anthony seeha.,Chip Music|Dubstep|House|Electronic,Anthony Seeha,val,Electronic,small
114064,"Track: Any Time Any Place. Artist: Decktonic. Album: Classics. From USA. Tags: decktonic, edm, electro, dubstep, dance, techno, chip music, synth, house.",Chip Music|Dubstep|House|Electronic,Decktonic,train,Electronic,small
114065,"Track: This Love Is Faux Real (Raw Mix). Artist: Decktonic. Album: Classics. From USA. Tags: decktonic, edm, electro, dubstep, dance, techno, chip music, synth, house.",Chip Music|Dubstep|House|Electronic,Decktonic,train,Electronic,small
114066,"Track: NEStonic. Artist: Decktonic. Album: Classics. From USA. Tags: decktonic, edm, electro, dubstep, dance, techno, chip music, synth, house.",Chip Music|Dubstep|House|Electronic,Decktonic,train,Electronic,small
114067,"Track: Dancing is Permitted. Artist: Decktonic. Album: Classics. From USA. Tags: decktonic, edm, electro, dubstep, dance, techno, chip music, synth, house.",Chip Music|Dubstep|House|Electronic,Decktonic,train,Electronic,small
114069,Track: Deathly Recitation. Artist: Blue Dot Sessions. Album: Glacier Quartet. Tags: blue dot sessions.,Instrumental,Blue Dot Sessions,train,Instrumental,small
114070,Track: Grand Fell. Artist: Blue Dot Sessions. Album: Glacier Quartet. Tags: blue dot sessions.,Instrumental,Blue Dot Sessions,train,Instrumental,small
114072,Track: Sweetly. Artist: Blue Dot Sessions. Album: Glacier Quartet. Tags: blue dot sessions.,Instrumental,Blue Dot Sessions,train,Instrumental,small
114073,Track: The Crossing. Artist: Blue Dot Sessions. Album: Glacier Quartet. Tags: blue dot sessions.,Instrumental,Blue Dot Sessions,train,Instrumental,small
114074,Track: This Passage. Artist: Blue Dot Sessions. Album: Glacier Quartet. Tags: blue dot sessions.,Instrumental,Blue Dot Sessions,train,Instrumental,small
